"text","label","Sentiment"
"Nagpur: They say politicians rake in crores, but Nitin Gadkari earns in lakhs. Check his YouTube videos and you'll know.
Gadkari recently said he gets Rs four lakh every month as royalty from YouTube, as viewership of his lecture videos posted on the popular video streaming platform has increased during the pandemic period.
 
An aide to the senior Union minister told reporters that the earnings from YouTube may not always be as high as the sum he mentioned, but they are substantial as he has a large, dedicated following, always awaiting new videos for his frank some say brutally frank views on diverse topics.
And the videos are aplenty. The aide says Gadkari addresses anywhere between five to seven Âwebinars' daily from his residences in Nagpur or Delhi and has so far held around 1500 such virtual interactions during the pandemic.
Soon after the first national lockdown was imposed, Gadkari started addressing events and various programmes through video links. Starting from April 2, 2020, Gadkari has been a part of almost 1500 such events, reaching out to crores of people across India and abroad, the aide says.
 
Gadkari has 92 lakh followers on Twitter, 16 lakh followers on Facebook, 13 lakh followers on Instagram, and two lakh followers on YouTube. Content monetisation has helped him earn big bucks from YouTube.
While the topics he has touched in the online interactions range from the Âgym to the gem' sector, as the aide says, Gadkari holds forth with equal vigour while speaking on cooking as he does on the expressways he has built.
Gadkari, a self-proclaimed foodie, says he started cooking at home during the pandemic.
His YouTube channel began in 2015 but has become more active during the pandemic. It has all his speeches, press conferences, and media bytes garnering thousands of views. Those who like the videos also tag them, bringing more viewership.
 
Gadkari was invited by international organisations, universities to deliver speeches virtually during the pandemic and all those videos were uploaded on his YouTube channel, the aide says.
In these virtual interactions, Gadkari's approach is to ask people to convert adversity into opportunity, the aide says. Through his numerous webinars, Gadkari has interacted with chambers of commerce, economic forums, students, scientists, entrepreneurs, foreign investors, and Indians abroad.
Two Nagpur-based journalists, Rahul Pande and Sarita Kaushik are bringing out a book titled 'Unmasking India' after going through almost 500 of these webinars. They said the book is a compilation of amazing thoughts articulated by Gadkari on Aatmanirbhar Bharat.
 
Pande said Gadkari has had online interactions with leading doctors, engineers, policymakers, and secretaries in most state and Central government departments. These people shared their problems with Gadkari, who guided them towards solutions, he said.
The range of topics covered is diverse, from micro, small and medium industry to agriculture, forestry, transport, and green energy.
Gadkari not only interacted with prominent builders or real estate sector players but also reached out to Gadchiroli district tribals who collect honey and tendu leaves for livelihood.
 
During his online lectures and interactions, Gadkari has spoken of his road map for cluster-driven growth along highways, with equal stress on boosting agriculture and creating value out of farm and forest produce to bring economic prosperity in rural India, Pande says.
","REAL","positive"
"Turns out cows can be potty trained as easily as toddlers. Maybe easier.
It’s no bull. Scientists put the task to the test and 11 out of 16 cows learned to use the “MooLoo” when they had to go.
 
Just like some parents, the researchers used a sweet treat to coax the cows to push through a gate and urinate in a special pen. And it took only 15 days to train the young calves. Some kids take quite a bit longer.
“The cows are at least as good as children, age 2 to 4 years, at least as quick,” said study senior author Lindsay Matthews, an animal behavioral scientist at New Zealand’s University of Auckland who worked with colleagues on the tests at an indoor animal research lab in Germany.
What started with a half-in-jest question on a New Zealand radio talk show about the very real problem of livestock waste resulted in a serious study published Monday in the journal Current Biology. And it wasn’t just a “wow, this could be fun” academic question. Massive amounts of urine waste is a serious environmental issue, Matthews said.
 
Urine contains nitrogen, and when mixed with feces becomes ammonia, which is an environmental issue with acid rain and other problems, Matthews said. It can also taint the water with nitrates and create the airborne pollutant nitrous oxide, he said.
And cows do pee a lot. A single cow can produce about 8 gallons (30 liters) of urine a day, Matthews said. In 2019, nitrous oxide comprised 7% of all the U.S. greenhouse gases, according to the Environmental Protection Agency.
“I am not surprised they can train calves to urinate in set locations, but I am surprised no one has demonstrated this before,” said Duke University animal cognition scientist Brian Hare, who wasn’t part of the research. “The critical question is can it and will it scale?”
 
If it could be done, toilet training animals makes it easier to manage waste products and reduce greenhouse gas emissions, said Donald Broom, a professor of animal welfare at the University of Cambridge in England.
At the lab in Dummerstorf, Germany, the researchers mimicked a toddler’s training, putting the cows in the special pen, waiting until they urinated and then giving them a reward: a sweet liquid of mostly molasses. Cows do have a sweet tooth, Matthews said. If the cows urinated outside the MooLoo after the initial training, they got a squirt of cold water.
 
Then in two sets of experiments, the researchers let the Holstein cows roam about the indoor facility. When they had to urinate, 11 of them pushed into the pen, did their business, and got their sweet reward.
There are a couple caveats to this experiment.
No. 1, they gave diuretics to the cattle to get them to urinate more because they had limited time to run the experiments under ethics guidelines.
And No. 2, they didn’t do No. 2. They only trained cows to use the MooLoo to urinate, not defecate.
Urine is a bigger problem, at least in Europe, Matthews said. But he predicted they could train cows to poop in a certain place too.
 
While dogs, cats and horses can be toilet trained, they already show the desire to go in special places, but cows don’t, Matthews said.
The biggest environmental problem for livestock, though, is the heat-trapping gas methane they emit in belches and flatulence, a significant source of global warming. The cows can’t be trained not to belch or fart, Matthews said: “They would blow up.”
","REAL","positive"
"Hyderabad: When a politician loses, the author within awakens. The aphorism seems tailor-made for Jairam Ramesh, who had a couple of books before 2004, a single anthology during the UPA era between 2004 and 2014, but has eight books after Narendra Modi took office.
Staggering output, marked by an exceptional range of themes and topics added to his oeuvre, his latest and unimpeachably his most ambitious work already being acknowledged a masterpiece, Jairam acknowledges the irony. “The author in me will be grateful to Modi. He gave me the time to reflect on ideas, subjects and themes I always wanted to but being in power meant not being able to find time for. These books, one after the other, dealt with subjects I had a special fascination for.”
 
Yet, none of his books were only about dabbling with the subjects and penning reflections. The biography of Indira Gandhi was a unique perspective of her life and love for the environmental. His work on P. N. Hanskar, delved deeply into the quintessential top-bureaucrat who held more influence and sway that perhaps any other, and easily a benchmark for any future work to analyse a bureaucrat in retrospect.
The work on V. K. Krishna Menon, who Jairam says was both controversial and consequential, not only merely rekindled interest in a life of the man, but unleashed strong emotive response from readers. Given the manufactured, fashionable anger of today against the first prime minister, and the animosity and fear of China, the work on Menon went on to become a hit.
 
It is here, surprisingly, Jairam Ramesh abandons his comfort zone. A bit like Buddha.
In selecting a work on a subject not contemporary, a perspective sui generis – he was not writing about Buddha but undertaking to do a Boswell, not on a person but a poem. The poem itself was remarkably powerful, and influential; and in telling the tale of its conception, its creation, its impact and influence, Ramesh found his highest inner calling sufficiently inflamed.
A few days after the pandemic had taken stranglehold of our lives and the Prime Minister announced a nation-wide lockdown (March 24, 2020), I started my research, he narrates.
 
It took him almost six months of intensive research. Post the research phase, he started accessing online archives across the world, digitally. Across specific resources in the UK, Russia, the USA, and Germany, even the Vatican library. He lucubrated for three months, and after keying in 120,000 words, had achieved the first draft.
The author in him is batting with the strike rate of Kohli, I quip. He laughs his slightly immodest acknowledgement. “From the time of the idea to starting the research to writing and editing the book to its launch – I am clocking it at around 12 to 14 months a book. But now I am done… will take a break,” he says.
 
He presents the easy part of the challenge first. “Having so much of scholarship and having access to them in a lockdown digitally made it easy. Any study of Buddhism has this great advantage, it has always been friendly to scholarship.”
But the sense of urgency work was driven more by the emotional attachment, special empathy and passion for the subject than availability of material.
Why Buddha?
The book will be special every Indian because Buddha is in the Indian DNA. There is a Buddha in every Indian cultural context. Most Indian homes and public places have a carving or statue of Buddha. Yet, fascinatingly, this bond is cultural, not theological.
 
Buddhism as a religion, India’s greatest export to the world, besides yoga, has long been severed from India at large, but Buddha has a living presence. It is a localised Buddha, different in many a myriad ways from the Chinese, Japanese or Korean Buddha. Buddha, of course, has many incarnations and each land he has found a prominent place, has its version. The Lankan or Cambodian Buddha is known but even Afghanistan, Central Asia, even as far as Russia or Persia, we have Buddhist accounts. He is revered as Dalia Lama to the Tibetians.
 
Biography of a poem?
The poem, ‘Light of Asia’, by Edwn Arnold has a curious life and journey of its own. Published in 1879 by the English civil servant posted in India, the historiography of Buddha has had an epic impact, both in India and abroad.
It has been translated into multiple Indian languages – interestingly, sometimes as verse, at times as prose. It is popular in Gujarati, Sindhi, Hindi, Bengali and Tamil. Popularising the life and teachings of Buddha, it was published in Telugu, I found out, in 1902 as a poem titled, Buddha Charitaramu, by Venkata Shastry and Tirupati Shastry. It was commissioned by the zamindar of Pollavaram – Bahadur Kotcharlage Krishna Raju. The Punjabi translation is in prose while it is in poetry form in Hindi and Malayalam.
 
Global influence
Sir Edwin Arnold’s poem, ‘The life of Buddha’ focuses on the humanity of Buddha not his divinity. This idea brought Buddha into global focus because for many of his followers, he was a preacher and a reformer, not a God. Sir C. V. Raman rated the ‘Light of Asia’ as one of the three most influential works of his life.
Sir Arnold was an extraordinary Info-phile. He was well versed of Mahabharata and the Gita Upadesha, which he composed as poems in 1885. The ‘Song celestial’, was the first avatar in which Mahatma Gandhi discovered the Gita, a text he always carried with himself till his death.
 
What makes Buddha’s appeal so enduring and universal?
In fact, the Church was very angry with the success of ‘Life of Buddha’. They commissioned Arnold to write one on Jesus Christ, ‘Light of the World’ but there were few takers.
The reason for the appeal of this poem, and the icon, was that during the times it was written, there was growing disenchantment with the church. The disbelief in God was increasing, with economic prosperity came inequality and people were looking for a system of personal morality, and beyond, for hope.
 
Buddha fulfilled the need. Everyone found in Buddha something they wanted, needed. Buddha as understood by Swami Vivekananda, Tagore, Gandhi, or Nehru were not same. But Buddha became to many an Indian at that time a figure to establish India’s spiritual superiority over imperialist England. The nationalist movement was seething with this feeling. They argued that we Indians may be have been subjugated by the West, but we are superior in civilisations terms and therefore we can interact from a positon of equality.
The reading of the poem and understanding its impact therefore necessitates that we do not, and cannot, divorce the content of the poem of its historic context.
 
So while Vivekananda and Gandhi saw in Buddha an icon of spiritual richness of India, there were others, looking for icons from our own history to establish a grounding for other ideas. Like equality of all humans. Social revolutionaries who attacked caste and Vedic orthodoxy from Sri Narayana guru or D. D. Kosambi and Dr B. R. Ambedkar. Thus was Buddha was simultaneously a spiritual, a cultural and a political icon. For reformers, Buddha was a figure who attacked the caste system.
Buddha’s teachings
There are many aspects to his teachings but in essence Buddha opened in a new way an old Indic wisdom – you can reach the divine through several ways, among them gyana (knowledge), yoga (meditation, self-realisation), karma (actions) or sanyasa (renunciation).
 
Buddha was preaching that you must be your own experiment, be your own lighthouse. You could follow Buddha without being a Buddhist. He provoked enquiry into the roots of social ethics and individual morality. He did not seem to say I have answers as much as I will encourage you to find your own answers. Be your own searcher. It was a very modern and scientific method.
In fact, after the contemporary animosity, by the eight century, Brahmins appropriate him and a century later, he was dubbed the ninth Avatar of Vishnu, possibly sensing the growing threat of Buddhism.
 
Buddha – spiritual or political icon?
Consider this. Why did young prince Siddhartha abandon his kingdom? There are several views. One thread of history argues he was disenchanted by the war between various princely clans over water. After he failed to bring in reconciliations, he was vexed, a bit of a la Marxist aversion to status quo, which pushed him to seek a path of revolution of sorts.
At the spiritual level, Buddha enlightens us that Nirvana as a concept is not a negative but one which demands a positive and active engagement with life in all contexts. Most Indians build their worldview from our twin Hindu epics, Ramayana and Mahabharata. Buddha feels like a natural extension of several of these themes.
 
Today, and for the last century, we can violence rocking societies that accepted the Buddhist theology. Japan’s role in the World War II made them the darkness of Asia. There have been several other instances of political abuse of Buddha.
Both facets of Buddha are relevant today. Social reform is always incomplete. We have abolished untouchability but so much of discrimination still exists. I feel more connected to and inspired by the side of Buddha that spoke to Dr Ambeddkar.
Nehru loved Arnold’s ‘Light of Asia’ whereas Gandhiji was a lover of ‘Gita’, both by the same author. The English and several Europeans sensed in Buddha a kind of reformer, a kind of Jesus. He was a like a Protestant reformer to them.
 
But what is in little doubt is that Buddha was one of the greatest figures of human history, and Sir Arnold’s ‘Light of Asia’ one of the most important works of and for humanity.
","REAL","positive"
"Hyderabad: Meghana Musunuri, founder-chairperson of Fountainhead Global School and Junior College is the first person to be part of Google's ‘Women Entrepreneurs on the Web’ and who has completed all five circles of the program.
Winning the Global Teacher Prize Award is akin to a Nobel Prize for her.
 
“Teachers are extremely passionate but the recognition that they get is limited. It is very important to be out there and tell the world what all you are doing and that makes the difference,” she said in an interview with Deccan Chronicle. Excerpts:
How did you get into teaching?
On returning to India from London, I started the school as I was very passionate about teaching. Moreover, my roots are here. That is what made me to come back and integrate new-age technology and teaching. It was experimentation, so to say. With Google, we developed teaching tools and started using them from 2012 onwards. I have been operating my administration on Google, which was new then. We trained our teachers, staff and blended technology with education to bring out the best in us. Last year, when the pandemic forced a shift from offline to online classrooms, we hardly faced any difficulty in the transition as we were using these tools for long. I had teachers and educators from other schools who wanted to know how we did it and they are learning from our experience.""
 
Did the Global Teacher Prize Award take this initiative into account?
The award looks at your overall contribution to society. It takes into account how you have made education interesting for students and also how it has helped them in real life. There were lots of rounds and lots of parameters before they closed in on 50 teachers. The school has worked towards reviving the Meedi Kunta Lake and that contribution is very important. Apart from contributions from me and my faculty, children used money meant to celebrate their birthdays for saving the lake. These real-life aspects have enriched the experience of teaching. We believe that locally we must make an impact and our efforts towards that helped in reviving the lake.
 
You teach social studies, English and maths. These are three different subjects. How do you manage?
Social studies as a subject is labelled ‘dry’ and often children wonder what they would do by learning history. The onus is on teachers to make it interesting and create a learning curve that can help shape one’s future. We have created tools, samples and also practical models to make it interesting.
Similarly, children fear maths but our effort has been to mix maths and art. This has produced amazing results. I strongly believe that a teacher should strive to handle multiple subjects. In fact, I encourage all my teachers to teach different subjects as it evolves their respective teaching abilities.
 
Are you looking forward to more interviews for the Global Teacher Prize Award?
Yes. There are more interviews lined up and I am looking forward to it. Next in the line is a round for the top 10 category globally.
","REAL","positive"
"Could anybody believe that there is a cellular jail in Hyderabad akin to the Kalapani of Andamans?
A structure which ranks among the rare buildings in the country is so close, yet out of bounds for people of Hyderabad. The military prison built in 1858 for erring British soldiers is just 100 feet away from the Tirumalagiri X Roads towards Sainikpuri. Even those who commute on the road daily may not be aware of its importance. The building now belongs to the Indian military and it is difficult to get permission to visit it.
 
It is said Kalapani, the notorious cellular jail on the Andaman Island, constructed nearly 50 years later, was modelled on the Tirumalagiri military prison. The Gothic structure with four arms stretching in cardinal directions looks like a cross from above. The ground floor has 40 cells, while the first floor has 35. Covering 2,260 square yards, its construction cost was Rs 4.71 lakh.
While the Andaman jail was used for Indians, convicted British soldiers were housed in the Tirumalagiri prison where each cell has three strong iron doors with arrangements to chain prisoners to the walls inside. Each cell has a window which allows the prisoner to see only what is directly in front of him, while someone from outside can view the whole cell through it. It is said that this is a unique feature of cellular jails.
 
Above the cells is the hanging chamber and a small prayer hall. To offset any human or mechanical error while implementing the death penalty, it is so arranged that the body, after loosening the hanging rope, falls on sharp irons at the bottom of a 30-foot-deep well.
Records show that nearly 500 death penalties were executed at the prison. Several soldiers were imprisoned here during World War II. After the Operation Bluestar in Punjab, some Indian soldiers were also kept in this prison, which has been in disuse since 1994.
It is now in the control of the 125 Infantry Battalion of the Territorial Army.
 
From the top of the jail building, the surroundings appear like a forest with big trees. It is a relief to know that the city is not a concrete jungle altogether.
","REAL","positive"
"Washington: New research led by Ohio State University suggests that feeling like leisure is wasteful and unproductive may lead to less happiness and higher levels of stress and depression.
The study was published in the Journal of Experimental Social Psychology.
 
In a series of studies, researchers examined the effects of a common belief in modern society: that productivity is the ultimate goal and time's a-wasting if you're just having fun.
People who most strongly agreed with this belief not only enjoyed leisure less but also reported poorer mental health outcomes, said Selin Malkoc, co-author of the study and associate professor of marketing at Ohio State University's Fisher College of Business.
""There is plenty of research which suggests that leisure has mental health benefits and that it can make us more productive and less stressed,"" Malkoc said.
 
""But we find that if people start to believe that leisure is wasteful, they may end up being more depressed and more stressed.""
One bright side: Some sceptical people could enjoy fun activities if leisure is part of a larger goal and not an end in itself.
""If leisure can be framed as having some kind of productive goal, that helps people who think leisure is wasteful to get some of the same benefits,"" said study co-author Rebecca Reczek, professor of marketing at Ohio State.
In one study, 199 college students rated how much they enjoyed a variety of leisure activities and completed assessments that measured their levels of happiness, depression, anxiety, and stress.
 
They were also asked how much they agreed with five statements assessing the degree to which they believed leisure is wasteful (such as ""Time spent on leisure activities is often wasted time."")
Results showed that the more the participants believed leisure to be wasteful, the less they enjoyed leisure activities.
That was true whether the leisure activity was active (exercising) or passive (watching TV), social (hanging out with friends), or solitary (meditating).
In addition, the more they thought leisure was wasteful, the lower their levels of happiness and the higher their levels of depression, anxiety, and stress.
 
In one study, 302 online participants were asked what they did to celebrate Halloween a few days after the holiday in 2019. Some of the activities they could choose from were fun for their own sake, like going to a party. Others served a larger goal, such as taking your kids out trick or treating.
The participants were asked to rate how much they enjoyed their Halloween experience.
Results showed that those who thought leisure was more wasteful reported less enjoyment of activities, like parties, that were only about the fun.
""But those who participated in fun activities that fulfilled responsibilities, like trick or treating with your kids, didn't see such a reduction in how much they enjoyed their Halloween,"" said study co-author Gabriela Tonietto, an assistant professor of marketing at the Rutgers Business School.
 
The negative view of leisure is not just an American issue. One study, which compared people in the United States, India, and France, found that the French were less likely than those in the U.S. and India to believe leisure was wasteful - as is consistent with cultural stereotypes.
But for those in France who did disdain leisure, the bad effects were the same.
""We live in a global society and there are people everywhere that hear the same messages about how important it is to be busy and productive,"" Reczek said.
""And once you believe that, and internalize the message that leisure is a waste, our results suggest you're going to be more depressed and less happy, no matter where you live.""
 
The researchers were struck by how the negative views of leisure affected the enjoyment of anything fun, no matter the situation or how short the leisure activity was.
In one study, college student participants were asked to watch a short funny cat video in the middle of other parts of an experiment. Some read articles beforehand that touted leisure as a way to manage stress and increase energy. Even then, the same effects persisted.
""These are students who are coming into the lab to answer surveys, which can be boring. In the middle of that, we give them a funny video to watch, which you would expect would be a nice break - and even then, some participants didn't enjoy it as much,"" Malkoc said.
 
""They had no way to use the time more productively. We were giving them a break from other, more boring activities. And still, those who believe leisure is wasteful didn't think watching the videos was as fun as others did.""
The study showed it is not easy to change people's beliefs about the value of leisure. So a different approach may be needed, the researchers said.
For those who believe leisure is wasteful, ""it may be helpful to think about the productive ways that individual leisure activities can serve their long-term goals,"" Tonietto said.
 
In other words, connect each leisure activity to something you want to accomplish, she said.
""Find ways to make fun activities part of a larger goal in your life,"" Malkoc added. ""Think about how it is productive, instrumental, and useful.""
","REAL","positive"
"Pune: A farmer from Solapur in Maharashtra has approached the district administration seeking permission to grow ganja (cannabis) plants on his farm, saying the contraband fetches a good rate in market and claimed there is no fixed price for any agricultural produce.
However, the district administration forwarded the farmer's application to police, who termed it as a ""publicity stunt"".
 
The cultivation of cannabis, also known as marijuana, is prohibited under the Narcotic Drugs and Psychotropic Substances (NDPS) Act.
Anil Patil, the farmer from Mohol tehsil in Solapur, in his application sent to Solapur district collector on Wednesday, said there was no fixed price (MSP) for any crop and hence, the agriculture business was running into losses.
""As agriculture produce fetches a pittance, farming is turning out to be difficult. Even the input cost of cultivation of any crop is not recovered. The dues of sugarcane sold to sugar factories are unpaid,"" he said in the plea.
 
Claiming that there was a good price for ganja in the market, Patil sought permission to cultivate it on his two acre land.
He also asked the district administration to give him permission by September 15 to grow ganja plants on his farmland, failing which he would start the cultivation from September 16, presuming that he has been given the nod for it.
""If any offence is registered against me for ganja cultivation, the administration will be responsible,"" he said in the application.
However, Mohol police station's senior inspector Ashok Saykar said the farmer's application was just a ""publicity stunt"".
 
""If he resorts to such an act (cultivating ganja), we will register an offence against him,"" he said.
","REAL","positive"
"Tokyo: August 7 was a day of pride for India when Javelin Thrower Neeraj Chopra secured the Gold Medal at the 2020 Tokyo Olympics with a mighty throw that scaled 87.58 metres. The 23-year-old became a star overnight and was lauded across the country, and even abroad, when his winning feat was named as one of the 10 most magical moments in the history of track and field.
However, what most Indians don’t know is that Neeraj’s medal is not the first Olympic gold we’ve won in Javelin Throw. Another Indian athlete has won it twice already - first at the 2004 Athens Paralympic Games, and then again at Rio 2016. 40-year-old veteran Devendra Jhajharia remains the only Javelin Thrower (Olympic or Paralympic) to secure two Gold Medals at the premier event. 
 
Kicking off on August 24, the 2020 Tokyo Paralympics will be a special one for Indians as the country sends a strong contingent of 54 athletes, almost triple the number of athletes as compared to the 19 sent to Rio De Janeiro in 2016. The flag-bearer will be javelin thrower Tek Chand after Mariyappan Thangavelu came in contact with a COVID positive person days before the premiere event.
Now as we move on from the Olympics to the Paralympics, here is why India should pay a bit more attention to the event. 
India’s vibrant history at the Paralympics
 
Although the first edition of the Paralympics was held in 1960, India’s first involvement in the mega event wasn’t until 1968, and then winning our first medal at the 1972 games in Heidelberg, Germany. After a 12-year hiatus, the country’s Paralympians returned for the 1984 Games in Stoke Mandeville in the United Kingdom and have been part of the Summer Paralympic Games ever since.
Much like the Tokyo Olympics, India is sending their largest contingent for the Paralympics, which in itself is a matter of excitement. The country sent 19 athletes across five sports, and the contingent left Brazil with a record tally of two gold, one silver and one bronze. This year, 54 athletes will compete across nine para-sports – Archery, Athletics, Badminton, Canoeing, Shooting, Swimming, Powerlifting, Table Tennis and Taekwondo.
 
Jhajharia, along with High Jumper (F42) Mariyappan Thangavelu were the two Gold Medallists at Rio 2016, and both will be looking to defend their titles in Tokyo. Meanwhile, leading the Paralympic Committee of India will be Deepa Malik, who was a Silver Medallist in the Women's Shot Put F53 category in the previous edition of the competition.
India has won a total of 12 medals at the Games; Four Gold, Silver, and Bronze each. And with India sending a big group of athletes this year, the prospects of medals increases plentiful. The leading prospects include Para shuttler Pramod Bhagat, who is the World No. 1 in his category (SL3 - standing/lower limb impairment/minor) and enters the competition as a favourite.
 
Avani Lekhara, who features in four events, leads the shooting contingent. She will be looking to improve upon her silver medal at the 2019 Para Shooting World Cup. Avani’s colleague Rubina Francis (women’s 10m air pistol SH1), with a world record to her name, is another medal hope.
READ HERE: 10 Indian athletes to watch out for in Tokyo
The aforementioned names are just a few of the participating Paralympians in Tokyo, but the sheer size of our contingent is an indication of the growing support for Paralympians in our country. Each one of these para-athletes has overcome many trials and tribulations to reach the stage that they have, to represent India at the highest level of the sport. 
 
With the Sports Ministry and the government backing these athletes, it is now time for the common people of India to get behind our country’s Paralympians as they get ready to thrive under the bright lights, following their compatriots who participated at the Tokyo Olympics.
What are the various categories of the Paralympic movement?
There was a 12-year gap between the two medals for Jhajharia and the reason for this is neither illness nor injury, but because his particular category F46 was not on the competition schedule in Beijing 2008 and London 2012. Once it was reinstated back for the Rio Olympics, Jhajharia did not miss his chance and broke his world record to win an unprecedented second gold medal. 
 
“I had to wait for 12 years after winning my first gold medal in 2004. I made the most of the opportunity and bagged my second gold at Rio de Janeiro. I don’t want to miss this opportunity in Tokyo,” Jhajharia said to olympics.com.
The different categories of the Paralympians are based on their particular impairment within the 22 sporting events that are scheduled to take place in Tokyo. The movement covers 10 impairment types that fall broadly into three categories: physical impairments, vision impairment and intellectual impairment.
 
Some sports are open to athletes in all categories, and others are reserved for specific impairments. Athletes are assessed within each category to see whether they meet a minimum impairment level, to ensure equity among the Olympians in a particular event. 
For example: In sports like athletics, the athletes are placed in certain sports classes, pitting them against other athletes with similar impairments to ensure equity. Hence, the category F46 for the likes of Jhajharia and other amputees like him. But athletes may be reclassified over their lifetime as their situation changes.
 
For in-depth knowledge on these classifications, click here.
With the stage set, now all these Olympians need is our love and support in what will undoubtedly be the biggest moments of their careers.
","REAL","positive"
"Tokyo: India has sent its largest-ever Paralympic contingent to the Tokyo 2020 Paralympic Games, consisting of 54 athletes stretching across nine sports. 
The 2020 Tokyo Olympics came to an end with an excitable and impassioned fervour at the beginning of the month, and now, Japan is all set to host an exciting Summer Paralympics, unlike any other, with more sports and more athletes, among other things. 
 
At the last Paralympic Games in Rio in 2016, the Indian contingent gave their best performance to date, winning the country four medals— 2 gold, a silver, and a bronze. And now, the athletic contingent has geared up, sending its largest contingent yet, with 54 Paralympians eyeing for glory by the end of the mega event.
Here are 10 athletes to watch out for:
1. Devendra Jhajharia
 
Devendra Jhajharia is an Indian Paralympic javelin thrower. Jhajharia was the first Indian athlete (Olympic or Paralympic) to win two gold medals at this level. He won his first gold at the 2004 Athens  Paralympics and his second at the 2016 Paralympic Games in Rio de Janeiro. 
Jhajharia broke his own record from the 2004 Paralympic Games in Athens with his performance in the 2016 Rio Games, bettering his own record from 62.15m to 63.97m. 
2. Avani Lekhara
 
Avani Lekhara is an Indian para rifle shooter, and is the first Indian woman para shooter to qualify for the Paralympics. She is currently world number five in the Women's 10m Air Rifle event, and was also a part of the 2018 Asian Para Games. 
3. Mariyappan Thangavelu
Mariyappan Thangavelu, India’s star athlete in High Jump, is another Indian gold medallist from the 2016 Paralympic Games in Rio de Janeiro. He also won bronze later at the 2019 World Para-Athletics Championships. Thangavelu is a Rajiv Gandhi Khel Ratna awardee and is the flagbearer for the Indian Contingent at the 2020 Tokyo Paralympics. 
 
4. Prachi Yadav
Prachi Yadav is an Indian para canoeist from Gwalior. She is the first Indian canoeist to qualify for kayaking and canoeing for Tokyo Paralympics 2020 and is India’s only entry in the event. 
5. Jyoti Baliyan
Jyoti Baliyan is an Indian para archer, and is the only female archer from India to qualify for Tokyo Paralympics 2020. She secured the 17th rank in the World Championship held in the Netherlands and participated in the seventh Fazza Para Archery Tournament held in Dubai this year. Baliyan won the gold in the 2017 World Para-Archery Championship in Beijing and a silver at the 2019 Asian Para Championship. 
 
6. Pramod Bhagat
The Indian contingent is set to debut its performance for the first time in Badminton this year. Star shuttler Pramod Bhagat is a professional Badminton player from Odisha and is ranked world number one in para-badminton men's singles. He won two gold medals at the BWF Para-Badminton World Championship 2019 and two gold and a silver medal at the IWAS World Games 2019 and is hoping for his first at the highest level of his sport. 
7. Suhas Lalinakere Yathiraj
 
Suhas Lalinakere Yathiraj is an Indian professional Paralympic badminton player from Karnataka. He is ranked world number three in para-badminton men's singles. An IAS officer by profession, he became the first Indian bureaucrat to win a professional International Badminton Championship when he won the gold at the 2016 Asian Para-Badminton Championships. 
8. Aruna Tanwar
The Indian contingent will also be debuting for the first time in Taekwondo this year, and Aruna Tanwar leading the way. She is currently ranked fourth in the world in the W-49 kg | K43 | and her World Rank is 30th in the W-49 kg | K44 event category. She is the first-ever Indian Taekwondo athlete to qualify for the Paralympics on the allocation of a bipartite invitation.  
 
9. Harvinder Singh
Harvinder Singh is one of two men archers to qualify for the Paralympics for the first time in the country’s history. Harvinder won the gold medal at the 2018 Asian Para Games just a year after he entered the scene, and won bronze at the 2019 Asian Para Archery Championships in Bangkok as well. It will be a moment of pride if the Paralympians can shine where the Indian Olympic archers failed to perform. 
10. Rubina Francis
 
Rubina Francis is an Indian para shooter, and to qualify for para pistol shooting at the Tokyo Paralympics 2020. Ranked world number five. she won the gold at the Lima World Cup 2021. She has a bronze medal from the 2019 WSPS World Cup in Croatia and gold in the Junior World Record at 2019 WSPS World in Thailand. 
","REAL","positive"
"KAKINADA: Former Amalapuram MP Harsha Kumar’s son and young Congress leader Sri Raj has created a flutter by killing a bird (quail-Kouju), to match with the image of the Twitter logo bird, and sent the “fried bird’’ to Twitter offices via post.
He did this in protest against Twitter suspending the account of Congress leader Rahul Gandhi. The entire action was video-graphed, and he posted it onto his Instagram page. He also informed this to the Congress office.
 
He said in his message to the Congress office that this protest was staged by Congress leader Harsha Kumar from the state and his followers raised slogans in favour of Rahul Gandhi and against the BJP. After posting a part of the fried bird, we ate the remaining pieces,” he has stated.
The Pradesh Congress disciplinary committee and the All India Congress Committee’s communication wing took a serious note of the incident. Sources quoted the committee president Lingamsetty Eswararao as saying such protests would hurt the image of the Congress party.
 
From Mahatma Gandhi to Rahul Gandhi, Congress leaders maintained a high degree of decency in their conduct. The AICC communication wing, therefore, suspended Sri Raj from party membership, it was stated.
Harsha Kumar told Deccan Chronicle that the incident took place as a mark of protest.
","REAL","positive"
